Report generated on: 07-09-2021 13:01:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API,,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
INTL.53-1-SEN-TBPD.A,        Total petroleum and other liquids (Mb/d),,,,,,,,0,0,0,0,0,0,0.1,-0.1,-0.2,-0.1,-0.2,-0.0949677813,-0.0630392318,-0.046,0,0,0,0,0,0,0.0154754883,-0.0275258126,-0.0211266817,-0.0312875075,-0.059,-0.039,-0.013,-0.065,-0.081,-0.032,0.039,0.016,-0.067,-0.044,-0.029,-0.032,-0.032,-0.032,-0.032,-0.033,-0.033,
INTL.55-1-SEN-TBPD.A,"            Crude oil, NGPL, and other liquids (Mb/d)",,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.57-1-SEN-TBPD.A,                Crude oil including lease condensate (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.58-1-SEN-TBPD.A,                NGPL (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.59-1-SEN-TBPD.A,                Other liquids (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.56-1-SEN-TBPD.A,            Refinery processing gain (Mb/d),,,,,,,,0,0,0,0,0,0,0.1,-0.1,-0.2,-0.1,-0.2,-0.0949677813,-0.0630392318,-0.046,,,,,,,0.0154754883,-0.0275258126,-0.0211266817,-0.0312875075,-0.059,-0.039,-0.013,-0.065,-0.081,-0.032,0.039,0.016,-0.067,-0.044,-0.029,-0.032,-0.032,-0.032,-0.032,-0.033,-0.033,
,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.53-1-SRB-TBPD.A,        Total petroleum and other liquids (Mb/d),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16.948,16.857,18.512,19.991,22.222,19.8758219178,18.3212677596,20.424890411,19.8333561644,23.4787671233,23.15,20.15,19.15,18.4510657534,17.3502868852,
INTL.55-1-SRB-TBPD.A,"            Crude oil, NGPL, and other liquids (Mb/d)",,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16,16.5,17,18.5,21,18.5808219178,16.9972677596,18.495890411,17.8383561644,21.3287671233,21,18,17,16.3010657534,15.2002868852,
INTL.57-1-SRB-TBPD.A,                Crude oil including lease condensate (Mb/d),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13,13,13,14,18,16.5808219178,14.9972677596,16.495890411,16.8383561644,20.3287671233,20,18,17,16.3010657534,15.2002868852,
INTL.58-1-SRB-TBPD.A,                NGPL (Mb/d),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,3,3,3,3,2,2,2,1,1,1,0,0,0,0,
INTL.59-1-SRB-TBPD.A,                Other liquids (Mb/d),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0.5,1,1.5,0,0,0,0,0,0,0,0,0,0,0,
INTL.56-1-SRB-TBPD.A,            Refinery processing gain (Mb/d),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.948,0.357,1.512,1.491,1.222,1.295,1.324,1.929,1.995,2.15,2.15,2.15,2.15,2.15,2.15,
,Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.53-1-SYC-TBPD.A,        Total petroleum and other liquids (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.55-1-SYC-TBPD.A,"            Crude oil, NGPL, and other liquids (Mb/d)",,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.57-1-SYC-TBPD.A,                Crude oil including lease condensate (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.58-1-SYC-TBPD.A,                NGPL (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.59-1-SYC-TBPD.A,                Other liquids (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.56-1-SYC-TBPD.A,            Refinery processing gain (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.53-1-SLE-TBPD.A,        Total petroleum and other liquids (Mb/d),,,,,,,,0,0,0,0,0,0,-0.0114540886,-0.0538720523,-0.0397859059,-0.0382287041,-0.0379802682,-0.0375701267,-0.0073912542,-0.035,0.1,0,0,0,0,0,-0.0020421522,0,0.0008360684,0.0039929293,0.001,0.003,0.029,0.025,0.033,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.55-1-SLE-TBPD.A,"            Crude oil, NGPL, and other liquids (Mb/d)",,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.57-1-SLE-TBPD.A,                Crude oil including lease condensate (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.58-1-SLE-TBPD.A,                NGPL (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.59-1-SLE-TBPD.A,                Other liquids (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.56-1-SLE-TBPD.A,            Refinery processing gain (Mb/d),,,,,,,,0,0,0,0,0,0,-0.0114540886,-0.0538720523,-0.0397859059,-0.0382287041,-0.0379802682,-0.0375701267,-0.0073912542,-0.035,0.1,,,,,,-0.0020421522,0,0.0008360684,0.0039929293,0.001,0.003,0.029,0.025,0.033,0,0,0,0,0,0,0,0,0,0,0,0,
,Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.53-1-SGP-TBPD.A,        Total petroleum and other liquids (Mb/d),,,,,,,,4,4,4,4,4,4,-6.2,1.1,-5.7,-6.6,-6,-1.9,-4,-0.6,-3.1,-1.2,6.4,5.4,3.2,6.3,13.0945737167,14.9560429392,8.2904246772,9.7006558388,9.836,8.573,9.967,11.608,23.548,20.579,22.987,34.875,40.559,36.78,41.869,36.445,37.63,24.274,24.274,24.274,24.274,
INTL.55-1-SGP-TBPD.A,"            Crude oil, NGPL, and other liquids (Mb/d)",,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.3,0.7,2,1,5,15,16,15,15,12.171,13.356,0,0,0,0,
INTL.57-1-SGP-TBPD.A,                Crude oil including lease condensate (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.58-1-SGP-TBPD.A,                NGPL (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.59-1-SGP-TBPD.A,                Other liquids (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.3,0.7,2,1,5,15,16,15,15,12.171,13.356,0,0,0,0,
INTL.56-1-SGP-TBPD.A,            Refinery processing gain (Mb/d),,,,,,,,4,4,4,4,4,4,-6.2,1.1,-5.7,-6.6,-6,-1.9,-4,-0.6,-3.1,-1.2,6.4,5.4,3.2,6.3,13.0945737167,14.9560429392,8.2904246772,9.7006558388,9.836,8.553,9.667,10.908,21.548,19.579,17.987,19.875,24.559,21.78,26.869,24.274,24.274,24.274,24.274,24.274,24.274,
,Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.53-1-SVK-TBPD.A,        Total petroleum and other liquids (Mb/d),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,0.83,1.1,2,2.1,2,1.7,1.5,3.1907213115,4.0665972603,8.992169863,9.8725041096,11.1614043716,12.8666849315,12.923,8.6095479452,10.6618688525,7.5374246575,12.629,10.721,9.641,11.809,11.401,12.659,12.821,9.9189616438,6.9533561644,6.187060274,6.9725519126,
INTL.55-1-SVK-TBPD.A,"            Crude oil, NGPL, and other liquids (Mb/d)",,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,1.3,1.3,1.4,1.6,1.5,1.2,0.9,1,1.7,6.3315068493,6.257739726,7.1804043716,8.9506849315,9.32,4.6005479452,6.7478688525,3.9534246575,9.355,6.69,6.078,7.991,7.888,8.535,8.928,6.0259616438,3.2123561644,3.038060274,3.8235519126,
INTL.57-1-SVK-TBPD.A,                Crude oil including lease condensate (Mb/d),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,1.3,1.3,1.4,1.6,1.5,1.2,0.9,1,1,1,1.255,0.858,0.7,0.62,0.48,0.42,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2158849315,0.2114684932,0.2082520548,0.0801120219,
INTL.58-1-SVK-TBPD.A,                NGPL (Mb/d),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.59-1-SVK-TBPD.A,                Other liquids (Mb/d),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0.7,5.3315068493,5.002739726,6.3224043716,8.2506849315,8.7,4.1205479452,6.3278688525,3.7534246575,9.155,6.49,5.878,7.791,7.688,8.335,8.728,5.8100767123,3.0008876712,2.8298082192,3.7434398907,
INTL.56-1-SVK-TBPD.A,            Refinery processing gain (Mb/d),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.47,-0.2,0.6,0.5,0.5,0.5,0.6,2.1907213115,2.3665972603,2.6606630137,3.6147643836,3.981,3.916,3.603,4.009,3.914,3.584,3.274,4.031,3.563,3.818,3.513,4.124,3.893,3.893,3.741,3.149,3.149,
,Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.53-1-SVN-TBPD.A,        Total petroleum and other liquids (Mb/d),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,-0.1,0.14,-0.1,0,0,0,0,0,0.0283272386,0.0155679775,0.0150453184,0.0118495986,0.006,0.105,0.105,0.105,0.165,0.145,0.375,0.015,0.025,0.035,0.005,0.005,0.005,0.005,0.005,0.005,0.005,
INTL.55-1-SVN-TBPD.A,"            Crude oil, NGPL, and other liquids (Mb/d)",,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,0,0.04,0,0,0,0,0,0,0.02,0.014,0.014,0.01,0.006,0.105,0.105,0.105,0.165,0.145,0.375,0.015,0.025,0.035,0.005,0.005,0.005,0.005,0.005,0.005,0.005,
INTL.57-1-SVN-TBPD.A,                Crude oil including lease condensate (Mb/d),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,0,0.04,,,,,,,0.02,0.014,0.014,0.01,0.006,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,
INTL.58-1-SVN-TBPD.A,                NGPL (Mb/d),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.59-1-SVN-TBPD.A,                Other liquids (Mb/d),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.16,0.14,0.37,0.01,0.02,0.03,0,0,0,0,0,0,0,
INTL.56-1-SVN-TBPD.A,            Refinery processing gain (Mb/d),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,-0.1,0.1,-0.1,,,,,,0.0083272386,0.0015679775,0.0010453184,0.0018495986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.53-1-SLB-TBPD.A,        Total petroleum and other liquids (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.55-1-SLB-TBPD.A,"            Crude oil, NGPL, and other liquids (Mb/d)",,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.57-1-SLB-TBPD.A,                Crude oil including lease condensate (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.58-1-SLB-TBPD.A,                NGPL (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.59-1-SLB-TBPD.A,                Other liquids (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.56-1-SLB-TBPD.A,            Refinery processing gain (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.53-1-SOM-TBPD.A,        Total petroleum and other liquids (Mb/d),,,,,,,,0,0,0,0,0,0,0.2,0.1,0.1,0.1,0.1,0.059655704,0.0538061777,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.55-1-SOM-TBPD.A,"            Crude oil, NGPL, and other liquids (Mb/d)",,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.57-1-SOM-TBPD.A,                Crude oil including lease condensate (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.58-1-SOM-TBPD.A,                NGPL (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.59-1-SOM-TBPD.A,                Other liquids (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.56-1-SOM-TBPD.A,            Refinery processing gain (Mb/d),,,,,,,,0,0,0,0,0,0,0.2,0.1,0.1,0.1,0.1,0.059655704,0.0538061777,0.054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.53-1-ZAF-TBPD.A,        Total petroleum and other liquids (Mb/d),,,,,,,,0,4,20,55,55,60,67,72,67,77,77,77,140,194,195,207,208,210,214,194.7,201.6306098081,209.2857710229,211.4442840472,202.3093557333,234.0418688525,215.210739726,201.4071643836,196.1955342466,193.7136666667,182.617,179.9871506849,181.783,179.584568306,180.4798219178,164.678,124.603,119.603,122.9491178082,118.3065561644,120.8324821918,108.3517021858,
INTL.55-1-ZAF-TBPD.A,"            Crude oil, NGPL, and other liquids (Mb/d)",,,,,,,,0,4,20,55,55,60,60,65,60,70,70,70,129,183,183,192,195,196,199,181.7,188.7,196.3284794521,197.963890411,191.2410958904,217.0278688525,200.402739726,187.1561643836,182.0575342466,179.6716666667,169.04,168.5531506849,169.13,169.042568306,168.7108219178,148,108.086,103.086,106.4321178082,101.7895561644,104.3154821918,91.8347021858,
INTL.57-1-ZAF-TBPD.A,                Crude oil including lease condensate (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,26,26.2054794521,19.495890411,29.6410958904,55.8278688525,34.402739726,20.1561643836,16.0575342466,14.5819672131,4,3.4931506849,4,3.912568306,3.5808219178,3,3,2,1.8543534247,1.5163342466,1.2402,1.0170628415,
INTL.58-1-ZAF-TBPD.A,                NGPL (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.9,11,11,11,11,11,11,9.7,7.7,7.123,7.468,6.6,5.2,6,7,6,5.0846994536,5,5,5,5,5,5,5,3,2.4259835616,2.3077424658,2.1950082192,2.0881311475,
INTL.59-1-ZAF-TBPD.A,                Other liquids (Mb/d),,,,,,,,0,4,20,55,55,60,60,65,60,70,70,70,127,172,172,181,184,185,170,147,155,163,171,155,156,160,160,160,160.005,160.04,160.06,160.13,160.13,160.13,140,100.086,98.086,102.1517808219,97.9654794521,100.8802739726,88.7295081967,
INTL.56-1-ZAF-TBPD.A,            Refinery processing gain (Mb/d),,,,,,,,0,0,0,0,0,0,7.1,7.1,7.3,7.3,7.4,7.4,11,11,12,15,13,14,15,13,12.930609808,12.9572915709,13.4803936362,11.0682598429,17.014,14.808,14.251,14.138,14.042,13.577,11.434,12.653,10.542,11.769,16.678,16.517,16.517,16.517,16.517,16.517,16.517,
,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.53-1-KOR-TBPD.A,        Total petroleum and other liquids (Mb/d),,,,,,,,0,0,0,0,-13,-9,-8.1,-7.4,-9.6,-12,-9.8,-21,-24,-23.476,-24,-22,-15,-0.7,10.7,5.5,14.0113060109,14.7821863014,21.9132630137,14.5888191781,16.918,17.248,21.293,30.0328082192,41.6588688525,54.6496438356,64.889,65.908,81.157,84.776,96.263,108.219,108.465,105.7739780822,110.5747369863,113.5999945205,119.4483907104,
INTL.55-1-KOR-TBPD.A,"            Crude oil, NGPL, and other liquids (Mb/d)",,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,9,13,12,11,10,9,10.2,11.9,13.9178082192,14.3278688525,18.7616438356,27.48,26.11,27.606,25.893,27.313,31.355,33.619,25.2409780822,28.6877369863,28.4849945205,34.3333907104,
INTL.57-1-KOR-TBPD.A,                Crude oil including lease condensate (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.58-1-KOR-TBPD.A,                NGPL (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INTL.59-1-KOR-TBPD.A,                Other liquids (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,9,13,12,11,10,9,10.2,11.9,13.9178082192,14.3278688525,18.7616438356,27.48,26.11,27.606,25.893,27.313,31.355,33.619,25.2409780822,28.6877369863,28.4849945205,34.3333907104,
INTL.56-1-KOR-TBPD.A,            Refinery processing gain (Mb/d),,,,,,,,0,0,0,0,-13,-9,-8.1,-7.4,-9.6,-12,-9.8,-21,-24,-23.476,-24,-22,-15,-6.7,2.7,-3.5,1.0113060109,2.7821863014,10.9132630137,4.5888191781,7.918,7.048,9.393,16.115,27.331,35.888,37.409,39.798,53.551,58.883,68.95,76.864,74.846,80.533,81.887,85.115,85.115,
,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.53-1-SSD-TBPD.A,        Total petroleum and other liquids (Mb/d),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.8116065574,115.7700027397,147.7629150685,152.6388027397,152.4590163934,150.1247658388,155.7925489275,157.1103015064,162.5308585414,
INTL.55-1-SSD-TBPD.A,"            Crude oil, NGPL, and other liquids (Mb/d)",,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.8116065574,115.7700027397,147.7629150685,152.6388027397,152.4590163934,150.1247658388,155.7925489275,157.1103015064,162.5308585414,
INTL.57-1-SSD-TBPD.A,                Crude oil including lease condensate (Mb/d),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.8116065574,115.7700027397,147.7629150685,152.6388027397,152.4590163934,150.1247658388,155.7925489275,157.1103015064,162.5308585414,
INTL.58-1-SSD-TBPD.A,                NGPL (Mb/d),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
INTL.59-1-SSD-TBPD.A,                Other liquids (Mb/d),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
INTL.56-1-SSD-TBPD.A,            Refinery processing gain (Mb/d),,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.53-1-ESP-TBPD.A,        Total petroleum and other liquids (Mb/d),,,,,,,,13,3.9,13,46,37,40,47,44,46,39,37,42,43,34.399,35,31.8328767123,26.3442622951,22.6,25,22.0794520548,23.8275491803,27.6552671233,27.8575958904,33.1697684932,37.8872677596,37.5471506849,38.2605205479,28.2099452055,27.5586666667,29.4899863014,54.2416027397,52.0491232877,53.6897322404,72.1429863014,71.7273150685,71.1200547945,69.3206666667,78.3106493151,78.4089342466,83.4021671233,83.1358278689,
INTL.55-1-ESP-TBPD.A,"            Crude oil, NGPL, and other liquids (Mb/d)",,,,,,,,33,25,30,58,46,44,45,40,37,30,27,33,31,24.4,21,16.8328767123,10.3442622951,7.6,11,6.0794520548,6.3513661202,8.698630137,9.91,11.597,12.1972677596,11.2931506849,11.1945205479,2.7479452055,2.6666666667,4.3369863014,29.0626027397,26.7601232877,23.4897322404,39.4889863014,37.7543150685,32.8690547945,33.4326666667,43.3966493151,43.6189342466,47.8841671233,47.6178278689,
INTL.57-1-ESP-TBPD.A,                Crude oil including lease condensate (Mb/d),,,,,,,,33,25,30,58,46,44,38,34,30,21,16,22,22,18,17,13.2328767123,10.3442622951,7.6,11,6.0794520548,4.7513661202,7.098630137,6.41,6.597,5.9972677596,3.0931506849,2.9945205479,2.7479452055,2.6666666667,2.3369863014,2.5726027397,2.1671232877,3.0027322404,7.3369863014,6.2493150685,4.6520547945,2.6666666667,2.4026493151,1.7999342466,0.8151671233,0.5488278689,
INTL.58-1-ESP-TBPD.A,                NGPL (Mb/d),,,,,,,,0,0,0,0,0,0,7,6,7,9,11,11,9.3,6.4,4,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,
INTL.59-1-ESP-TBPD.A,                Other liquids (Mb/d),,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.6,3.5,5,6.2,8.2,8.2,0,0,2,26.49,24.593,20.487,32.152,31.505,28.217,30.766,38.994,39.819,45.069,45.069,
INTL.56-1-ESP-TBPD.A,            Refinery processing gain (Mb/d),,,,,,,,-20,-21,-17,-12,-8.9,-3.8,1.8,3.8,8.6,8.7,10,8.8,11,9.999,14,15,16,15,14,16,17.4761830601,18.9566369863,17.9475958904,21.5727684932,25.69,26.254,27.066,25.462,24.892,25.153,25.179,25.289,30.2,32.654,33.973,38.251,35.888,34.914,34.79,35.518,35.518,
