Index	Region, subregion, country or area *	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
166	Gibraltar	34.228	34.408	34.571	34.733	34.879	35	35.124	35.233	35.327	35.417	35.501	35.588	35.671	35.748	35.821	35.897	35.964	36.033	36.099	36.166	36.229	36.283	36.347	36.41	36.466	36.526	36.591	36.65	36.707	36.76	36.819	36.874	36.918	36.975	37.017	37.053	37.09	37.13	37.164	37.192	37.216	37.233	37.255	37.258	37.267	37.283	37.283	37.287	37.296	37.293	37.291	37.286	37.288	37.285	37.283	37.282	37.281	37.287	37.289	37.29	37.291	37.3	37.298	37.307	37.303	37.306	37.316	37.319	37.323	37.323	37.325	37.329	37.334	37.334	37.338	37.336	37.332	37.336	37.323	37.321	37.316	37.31	37.299	37.295	37.279	37.272
167	Greece	11217.8	11183.716	11159.773	11142.161	11124.603	11102.572	11075.319	11044.663	11011.602	10977.842	10944.624	10912.058	10879.692	10847.537	10815.536	10783.625	10751.812	10720.084	10688.329	10656.384	10624.074	10591.302	10557.942	10523.758	10488.487	10451.869	10413.781	10374.132	10332.689	10289.221	10243.564	10195.638	10145.435	10092.986	10038.342	9981.568	9922.741	9861.949	9799.382	9735.242	9669.776	9603.125	9535.445	9467.039	9398.232	9329.295	9260.454	9191.847	9123.649	9056.007	8989.058	8922.938	8857.808	8793.859	8731.337	8670.399	8611.162	8553.663	8497.902	8443.833	8391.429	8340.685	8291.595	8244.111	8198.15	8153.652	8110.556	8068.783	8028.199	7988.647	7949.986	7912.137	7875.056	7838.545	7802.427	7766.564	7730.905	7695.415	7660.144	7625.124	7590.424	7556.082	7522.134	7488.593	7455.49	7422.817
168	Holy See	0.803	0.801	0.792	0.801	0.799	0.801	0.8	0.799	0.799	0.807	0.801	0.798	0.8	0.8	0.799	0.797	0.803	0.804	0.8	0.799	0.795	0.793	0.804	0.799	0.802	0.798	0.8	0.806	0.811	0.809	0.808	0.807	0.805	0.802	0.802	0.806	0.808	0.804	0.81	0.818	0.815	0.821	0.817	0.816	0.811	0.809	0.809	0.813	0.814	0.81	0.81	0.807	0.804	0.813	0.811	0.814	0.812	0.811	0.809	0.808	0.805	0.807	0.812	0.809	0.806	0.803	0.803	0.807	0.807	0.807	0.804	0.804	0.802	0.805	0.801	0.804	0.806	0.805	0.806	0.802	0.803	0.804	0.802	0.799	0.8	0.798
169	Italy	59504.212	59429.938	59359.9	59290.969	59216.525	59132.073	59037.893	58937.473	58833.036	58727.51	58623.032	58520.455	58419.22	58318.194	58215.557	58109.918	58000.903	57888.774	57773.546	57655.4	57534.36	57410.228	57282.52	57150.706	57014.109	56872.174	56724.593	56571.153	56411.418	56244.946	56071.394	55890.762	55702.97	55507.686	55304.47	55093.194	54874.065	54647.681	54414.77	54176.315	53933.322	53686.504	53436.75	53185.561	52934.646	52685.582	52439.311	52196.757	51959.337	51728.589	51505.783	51291.679	51086.77	50891.706	50706.977	50532.918	50369.723	50217.328	50075.417	49943.424	49820.74	49707.093	49601.95	49504.143	49412.248	49325.037	49241.832	49162.148	49085.23	49010.304	48936.727	48863.939	48791.567	48719.351	48647.149	48574.826	48502.21	48429.107	48355.329	48280.748	48205.301	48129.009	48051.999	47974.493	47896.799	47819.324
170	Malta	427.616	429.362	430.835	432.089	433.245	434.363	435.469	436.533	437.509	438.352	439.036	439.555	439.92	440.107	440.129	439.963	439.613	439.085	438.406	437.599	436.695	435.714	434.651	433.519	432.345	431.149	429.919	428.671	427.423	426.185	424.966	423.774	422.603	421.464	420.336	419.247	418.166	417.103	416.057	415.015	413.968	412.905	411.842	410.755	409.642	408.486	407.304	406.067	404.778	403.448	402.049	400.598	399.088	397.524	395.909	394.244	392.541	390.797	389.025	387.234	385.454	383.661	381.888	380.123	378.39	376.678	374.999	373.367	371.785	370.23	368.742	367.302	365.921	364.584	363.314	362.084	360.915	359.797	358.717	357.686	356.697	355.746	354.828	353.934	353.061	352.199
171	Montenegro	628.178	628.615	628.96	629.219	629.355	629.397	629.333	629.161	628.893	628.538	628.109	627.604	627.007	626.336	625.567	624.702	623.74	622.684	621.529	620.268	618.895	617.415	615.826	614.14	612.352	610.465	608.495	606.436	604.296	602.092	599.832	597.519	595.156	592.767	590.346	587.899	585.445	582.97	580.479	577.982	575.466	572.937	570.389	567.834	565.249	562.639	560.001	557.321	554.622	551.875	549.098	546.285	543.431	540.546	537.626	534.678	531.713	528.725	525.718	522.697	519.659	516.631	513.597	510.562	507.538	504.507	501.496	498.49	495.506	492.54	489.588	486.673	483.784	480.919	478.085	475.264	472.474	469.711	466.985	464.287	461.628	459.004	456.431	453.89	451.404	448.946
172	Portugal	10418.473	10371.627	10329.506	10291.196	10254.666	10218.413	10182.639	10148.119	10114.464	10081.154	10047.807	10014.211	9980.338	9946.169	9911.742	9877.056	9842.032	9806.524	9770.461	9733.748	9696.318	9658.101	9619.023	9578.936	9537.698	9495.169	9451.296	9406.044	9359.411	9311.398	9262.006	9211.257	9159.152	9105.677	9050.824	8994.594	8937.034	8878.247	8818.416	8757.731	8696.394	8634.522	8572.228	8509.664	8446.984	8384.349	8321.892	8259.726	8198.009	8136.889	8076.508	8016.955	7958.351	7900.802	7844.431	7789.338	7735.568	7683.176	7632.209	7582.744	7534.799	7488.387	7443.472	7399.925	7357.636	7316.447	7276.325	7237.169	7198.863	7161.211	7124.057	7087.331	7050.997	7014.972	6979.187	6943.589	6908.163	6872.912	6837.877	6803.089	6768.628	6734.557	6700.962	6667.926	6635.534	6603.913
173	San Marino	32.96	33.203	33.4	33.557	33.683	33.809	33.924	34.037	34.138	34.238	34.327	34.41	34.493	34.568	34.632	34.688	34.75	34.8	34.838	34.87	34.902	34.927	34.945	34.959	34.968	34.965	34.964	34.952	34.94	34.919	34.895	34.862	34.83	34.791	34.753	34.704	34.651	34.596	34.537	34.474	34.41	34.351	34.287	34.22	34.154	34.088	34.017	33.953	33.881	33.815	33.741	33.67	33.605	33.536	33.467	33.396	33.339	33.265	33.199	33.148	33.081	33.022	32.958	32.903	32.853	32.802	32.756	32.714	32.664	32.63	32.599	32.557	32.526	32.496	32.464	32.434	32.408	32.385	32.36	32.336	32.313	32.293	32.274	32.26	32.238	32.233
174	Serbia	8851.28	8820.083	8790.574	8762.027	8733.407	8703.942	8673.359	8641.735	8609.107	8575.593	8541.293	8506.145	8470.018	8432.884	8394.7	8355.445	8315.132	8273.788	8231.444	8188.148	8143.972	8098.94	8053.154	8006.754	7959.923	7912.824	7865.539	7818.124	7770.73	7723.488	7676.522	7629.865	7583.573	7537.662	7492.146	7447.023	7402.311	7357.991	7313.964	7270.097	7226.282	7182.474	7138.684	7094.855	7050.946	7006.907	6962.741	6918.439	6874.045	6829.579	6785.108	6740.648	6696.221	6651.887	6607.704	6563.751	6520.059	6476.657	6433.595	6390.893	6348.612	6306.746	6265.365	6224.479	6184.139	6144.372	6105.208	6066.643	6028.671	5991.283	5954.459	5918.195	5882.497	5847.355	5812.742	5778.633	5745.013	5711.904	5679.273	5647.139	5615.485	5584.327	5553.641	5523.417	5493.635	5464.284
175	Slovenia	2074.788	2077.862	2079.976	2081.26	2081.9	2082.055	2081.765	2081.042	2079.87	2078.221	2076.082	2073.482	2070.454	2067.039	2063.281	2059.211	2054.862	2050.247	2045.396	2040.363	2035.168	2029.852	2024.4	2018.83	2013.147	2007.34	2001.428	1995.413	1989.269	1982.975	1976.54	1969.946	1963.19	1956.274	1949.163	1941.851	1934.353	1926.649	1918.78	1910.751	1902.579	1894.281	1885.871	1877.37	1868.793	1860.175	1851.52	1842.867	1834.236	1825.658	1817.165	1808.777	1800.516	1792.414	1784.491	1776.783	1769.296	1762.058	1755.081	1748.392	1742.008	1735.934	1730.183	1724.75	1719.659	1714.899	1710.476	1706.382	1702.584	1699.085	1695.839	1692.859	1690.088	1687.54	1685.142	1682.873	1680.708	1678.623	1676.599	1674.601	1672.622	1670.625	1668.583	1666.453	1664.206	1661.804
176	Spain	46397.664	46347.576	46354.321	46397.452	46441.049	46459.219	46449.574	46423.955	46386.885	46345.986	46306.82	46270.109	46233.609	46196.536	46157.408	46115.125	46069.477	46020.92	45969.682	45916.257	45860.815	45803.187	45742.834	45679.133	45611.267	45538.502	45460.397	45376.471	45285.753	45187.13	45079.683	44963.043	44836.913	44700.584	44553.29	44394.558	44224.268	44042.751	43850.54	43648.447	43437.294	43217.65	42990.176	42755.95	42516.227	42272.217	42024.887	41775.202	41524.455	41274.023	41025.211	40779.019	40536.428	40298.705	40067.16	39842.942	39626.72	39419.133	39221.202	39033.983	38858.203	38694.133	38541.621	38400.321	38269.636	38148.865	38037.696	37935.443	37840.691	37751.614	37666.643	37584.961	37505.91	37428.414	37351.373	37273.831	37195.097	37114.632	37032.117	36947.276	36859.888	36769.768	36676.712	36580.552	36481.118	36378.242
177	TFYR Macedonia	2079.308	2081.206	2083.16	2085.051	2086.72	2088.035	2088.955	2089.472	2089.555	2089.175	2088.336	2086.986	2085.13	2082.747	2079.826	2076.35	2072.332	2067.776	2062.712	2057.166	2051.17	2044.743	2037.913	2030.725	2023.251	2015.548	2007.629	1999.528	1991.269	1982.895	1974.422	1965.869	1957.251	1948.564	1939.819	1931.001	1922.129	1913.185	1904.146	1894.996	1885.702	1876.256	1866.657	1856.907	1847	1836.928	1826.698	1816.312	1805.781	1795.112	1784.308	1773.392	1762.377	1751.285	1740.155	1729.015	1717.887	1706.786	1695.759	1684.834	1674.038	1663.393	1652.914	1642.625	1632.532	1622.647	1612.99	1603.543	1594.351	1585.383	1576.657	1568.183	1559.938	1551.918	1544.091	1536.438	1528.957	1521.619	1514.429	1507.378	1500.453	1493.638	1486.917	1480.267	1473.659	1467.059
178	Western Europe	192032.306	192746.859	193430.576	194072.933	194663.999	195197.466	195665.819	196070.881	196428.397	196761.122	197085.926	197407.794	197722.764	198027.625	198316.155	198583.621	198830.12	199057.714	199265.572	199452.811	199618.672	199762.976	199885.513	199985.537	200062.32	200115.375	200144.733	200150.937	200134.932	200097.98	200041.304	199966.013	199872.957	199762.989	199636.885	199495.747	199340.869	199174.212	198998.243	198815.735	198629.445	198440.839	198251.642	198065.063	197884.662	197713.306	197552.294	197402.123	197263.601	197137.173	197022.951	196921.238	196831.426	196751.219	196677.527	196607.7	196540.95	196476.638	196412.742	196346.912	196277.437	196203.55	196125.281	196042.752	195956.607	195867.431	195775.148	195680.221	195584.978	195492.366	195404.702	195322.647	195246.01	195174.894	195109.118	195048.363	194992.219	194940.331	194892.061	194846.688	194803.182	194760.289	194716.448	194669.781	194618.168	194559.195
179	Austria	8678.657	8712.137	8735.453	8751.82	8766.201	8782.21	8800.683	8820.467	8840.866	8860.572	8878.617	8895	8910.093	8923.73	8935.707	8945.882	8954.175	8960.62	8965.35	8968.574	8970.477	8971.097	8970.431	8968.62	8965.812	8962.11	8957.572	8952.219	8946.033	8938.992	8931.07	8922.32	8912.733	8902.223	8890.624	8877.857	8863.925	8848.914	8832.948	8816.153	8798.684	8780.593	8761.977	8743.04	8724.044	8705.193	8686.586	8668.264	8650.293	8632.729	8615.63	8599.031	8582.925	8567.216	8551.786	8536.493	8521.347	8506.325	8491.374	8476.367	8461.262	8446.029	8430.717	8415.36	8400.046	8384.848	8369.778	8354.897	8340.347	8326.285	8312.877	8300.149	8288.127	8276.821	8266.279	8256.496	8247.466	8239.147	8231.488	8224.44	8217.908	8211.802	8206.029	8200.448	8194.942	8189.358
180	Belgium	11287.94	11358.379	11429.336	11498.519	11562.784	11619.972	11669.155	11711.336	11748.557	11783.859	11819.487	11856.107	11893.179	11930.295	11966.633	12001.594	12035.2	12067.775	12099.35	12129.97	12159.663	12188.44	12216.266	12243.125	12269.006	12293.88	12317.742	12340.605	12362.469	12383.341	12403.243	12422.194	12440.194	12457.232	12473.248	12488.233	12502.201	12515.235	12527.427	12538.866	12549.705	12559.984	12569.767	12579.191	12588.375	12597.441	12606.449	12615.469	12624.568	12633.826	12643.295	12653.016	12663.015	12673.268	12683.746	12694.403	12705.265	12716.324	12727.512	12738.769	12750.022	12761.26	12772.487	12783.703	12794.949	12806.236	12817.566	12828.916	12840.293	12851.692	12863.112	12874.544	12885.972	12897.379	12908.76	12920.1	12931.362	12942.529	12953.534	12964.355	12974.911	12985.164	12995.064	13004.548	13013.559	13022.033
181	France	64457.201	64720.69	64979.548	65233.271	65480.71	65721.165	65954.741	66182.378	66405.223	66624.723	66841.951	67057.171	67270.163	67480.85	67689.001	67894.271	68096.621	68295.673	68490.279	68678.97	68860.56	69034.688	69201.204	69359.408	69508.594	69648.311	69778.363	69899	70010.835	70114.775	70211.636	70301.774	70385.563	70463.968	70538.132	70608.998	70677.25	70743.274	70807.346	70869.589	70930.256	70989.694	71048.444	71107.175	71166.642	71227.445	71289.926	71354.276	71420.764	71489.622	71561.003	71635.042	71711.723	71790.922	71872.375	71955.834	72041.181	72128.233	72216.704	72306.248	72396.525	72487.375	72578.538	72669.439	72759.401	72847.892	72934.56	73019.377	73102.602	73184.667	73265.876	73346.156	73425.247	73502.919	73578.863	73652.809	73724.553	73793.939	73860.834	73925.107	73986.579	74045.009	74100.112	74151.533	74198.874	74241.659
182	Germany	81707.789	81914.672	82114.224	82293.457	82438.639	82540.45	82590.869	82591.766	82556.732	82506.139	82455.044	82407.574	82359.998	82310.176	82253.517	82186.736	82110.139	82025.793	81934.057	81835.396	81730.117	81618.342	81499.881	81374.31	81241.016	81099.557	80949.943	80792.26	80626.348	80452.01	80269.191	80078.254	79879.592	79673.303	79459.474	79238.486	79010.818	78777.564	78540.532	78301.963	78063.809	77826.955	77592.211	77361.376	77136.415	76918.85	76709.335	76507.989	76314.983	76130.217	75953.38	75784.532	75623.098	75467.311	75314.85	75163.796	75013.549	74863.77	74713.179	74560.401	74404.477	74244.994	74082.155	73916.588	73749.314	73581.317	73412.769	73244.157	73077.133	72913.783	72755.692	72603.523	72457.323	72317.318	72183.56	72055.949	71934.381	71818.66	71708.493	71603.441	71502.897	71406.08	71311.986	71219.433	71127.058	71033.283
183	Liechtenstein	37.403	37.666	37.922	38.155	38.404	38.645	38.888	39.135	39.368	39.603	39.844	40.065	40.297	40.506	40.722	40.918	41.109	41.294	41.461	41.621	41.77	41.911	42.048	42.16	42.274	42.378	42.478	42.562	42.641	42.714	42.785	42.854	42.919	42.981	43.041	43.096	43.146	43.197	43.255	43.296	43.342	43.385	43.436	43.481	43.525	43.571	43.619	43.674	43.715	43.772	43.831	43.881	43.943	44.001	44.06	44.126	44.193	44.261	44.33	44.401	44.471	44.541	44.62	44.692	44.768	44.841	44.917	44.988	45.057	45.132	45.205	45.277	45.338	45.411	45.472	45.542	45.594	45.657	45.718	45.768	45.821	45.876	45.933	45.982	46.029	46.075
184	Luxembourg	566.741	575.747	583.455	590.321	596.992	603.944	611.338	618.998	626.791	634.437	641.757	648.718	655.418	661.932	668.387	674.864	681.385	687.929	694.466	700.955	707.373	713.713	719.995	726.203	732.355	738.428	744.431	750.354	756.22	762.035	767.807	773.542	779.238	784.874	790.443	795.916	801.298	806.595	811.815	816.953	822.022	827.027	831.956	836.837	841.669	846.454	851.207	855.924	860.609	865.26	869.888	874.479	879.057	883.599	888.095	892.557	896.976	901.341	905.659	909.927	914.128	918.273	922.357	926.39	930.381	934.327	938.251	942.135	945.987	949.799	953.584	957.324	961.024	964.688	968.313	971.889	975.41	978.887	982.306	985.676	989	992.265	995.478	998.632	1001.716	1004.737
185	Monaco	38.307	38.499	38.695	38.897	39.102	39.297	39.495	39.684	39.89	40.086	40.294	40.499	40.713	40.919	41.143	41.362	41.577	41.798	42.027	42.25	42.462	42.675	42.885	43.089	43.289	43.487	43.689	43.891	44.094	44.298	44.513	44.732	44.965	45.198	45.44	45.685	45.928	46.175	46.432	46.696	46.949	47.211	47.48	47.749	48.01	48.281	48.555	48.828	49.112	49.398	49.682	49.979	50.279	50.581	50.889	51.198	51.513	51.823	52.148	52.463	52.788	53.114	53.434	53.757	54.094	54.407	54.732	55.054	55.37	55.683	55.993	56.299	56.599	56.898	57.188	57.474	57.752	58.031	58.307	58.569	58.827	59.078	59.328	59.575	59.819	60.055
186	Netherlands	16938.499	16987.33	17035.938	17084.459	17132.908	17181.248	17229.539	17277.608	17324.898	17370.682	17414.354	17455.642	17494.467	17530.6	17563.86	17594.086	17621.144	17644.902	17665.116	17681.583	17694.135	17702.746	17707.499	17708.529	17706.05	17700.286	17691.337	17679.383	17664.805	17648.06	17629.558	17609.532	17588.146	17565.59	17542.008	17517.575	17492.481	17466.923	17441.03	17414.949	17388.808	17362.724	17336.844	17311.379	17286.562	17262.566	17239.474	17217.309	17196.14	17176	17156.907	17138.837	17121.74	17105.458	17089.783	17074.532	17059.623	17044.963	17030.283	17015.282	16999.718	16983.464	16966.512	16948.832	16930.43	16911.331	16891.525	16871.009	16849.905	16828.368	16806.546	16784.478	16762.195	16739.807	16717.43	16695.179	16673.072	16651.148	16629.385	16607.749	16586.218	16564.777	16543.389	16522.069	16500.797	16479.579
187	Switzerland	8319.769	8401.739	8476.005	8544.034	8608.259	8670.535	8731.111	8789.509	8846.072	8901.021	8954.578	9007.018	9058.436	9108.617	9157.185	9203.908	9248.77	9291.93	9333.466	9373.492	9412.115	9449.364	9485.304	9520.093	9553.924	9586.938	9619.178	9650.663	9681.487	9711.755	9741.501	9770.811	9799.607	9827.62	9854.475	9879.901	9903.822	9926.335	9947.458	9967.27	9985.87	10003.266	10019.527	10034.835	10049.42	10063.505	10077.143	10090.39	10103.417	10116.349	10129.335	10142.441	10155.646	10168.863	10181.943	10194.761	10207.303	10219.598	10231.553	10243.054	10254.046	10264.5	10274.461	10283.991	10293.224	10302.232	10311.05	10319.688	10328.284	10336.957	10345.817	10354.897	10364.185	10373.653	10383.253	10392.925	10402.629	10412.333	10421.996	10431.583	10441.021	10450.238	10459.129	10467.561	10475.374	10482.416
188	LATIN AMERICA AND THE CARIBBEAN	632380.831	639048.639	645593.253	652012.001	658305.557	664473.538	670510.988	676412.107	682175.047	687798.806	693281.878	698622.325	703817.038	708861.854	713751.866	718483.391	723054.184	727463.815	731712.934	735803.282	739736.029	743511.07	747127.624	750585.78	753885.51	757027.013	760010.542	762836.54	765505.452	768017.839	770374.333	772575.309	774621.372	776513.545	778253.147	779841.201	781278.885	782566.525	783703.575	784689.121	785522.688	786205.263	786738.389	787123.437	787362.281	787456.6	787408.381	787219.725	786893.233	786431.591	785837.896	785114.98	784266.082	783294.473	782203.511	780996.952	779678.077	778251.012	776720.856	775093.397	773373.859	771566.735	769675.753	767704.19	765655.156	763531.862	761338.439	759079.265	756758.909	754382.082	751953.356	749476.717	746956.06	744396.359	741802.874	739180.412	736532.714	733862.947	731173.774	728467.491	725746.516	723013.394	720270.582	717520.913	714767.281	712012.636
189	Caribbean	43309.611	43601.839	43883.319	44155.323	44420.143	44679.436	44933.193	45180.616	45421.408	45655.192	45881.495	46100.176	46311.087	46513.275	46705.549	46887.034	47057.347	47216.41	47364.474	47501.931	47629.038	47745.757	47851.849	47947.393	48032.318	48106.579	48170.332	48223.506	48265.96	48297.385	48317.647	48326.753	48324.914	48312.53	48290.161	48258.247	48217.094	48166.765	48107.365	48038.951	47961.531	47875.49	47781.092	47678.549	47568.222	47450.309	47325.099	47192.963	47054.709	46911.075	46762.872	46610.425	46454.063	46294.003	46130.365	45963.427	45793.355	45620.395	45444.851	45267.014	45087.12	44905.35	44721.778	44536.018	44347.681	44156.395	43962.257	43765.442	43566.069	43364.367	43160.528	42954.733	42747.105	42538.06	42328.213	42117.947	41907.534	41697.127	41486.78	41276.434	41066.168	40856.14	40646.436	40437.334	40229.136	40022.175
190	Anguilla	14.611	14.764	14.909	15.045	15.174	15.283	15.38	15.456	15.521	15.581	15.644	15.692	15.747	15.795	15.839	15.867	15.901	15.926	15.945	15.962	15.977	15.981	15.986	15.984	15.975	15.96	15.949	15.929	15.903	15.878	15.852	15.819	15.78	15.739	15.699	15.649	15.603	15.547	15.497	15.45	15.391	15.334	15.276	15.211	15.152	15.088	15.022	14.96	14.894	14.829	14.766	14.695	14.632	14.564	14.489	14.419	14.35	14.277	14.21	14.14	14.068	14	13.936	13.866	13.799	13.727	13.666	13.603	13.533	13.475	13.41	13.345	13.279	13.221	13.158	13.1	13.039	12.981	12.921	12.862	12.801	12.741	12.684	12.627	12.574	12.515
191	Antigua and Barbuda	99.923	100.963	102.012	103.05	104.084	105.11	106.125	107.144	108.138	109.126	110.094	111.043	111.971	112.877	113.763	114.608	115.442	116.242	117.008	117.744	118.452	119.131	119.77	120.377	120.955	121.503	122.01	122.482	122.922	123.334	123.729	124.079	124.404	124.701	124.973	125.223	125.451	125.652	125.832	125.997	126.147	126.275	126.392	126.504	126.595	126.686	126.764	126.838	126.909	126.969	127.025	127.081	127.133	127.184	127.222	127.254	127.272	127.285	127.289	127.271	127.247	127.215	127.157	127.092	127.016	126.917	126.807	126.671	126.542	126.388	126.227	126.054	125.876	125.678	125.486	125.281	125.07	124.853	124.626	124.393	124.162	123.922	123.692	123.446	123.205	122.961
